"Format","AiM CSV File"
"Session",""
"Vehicle","GGR26"
"Racer","Faran"
"Championship","Carleton Testing P7 260705"
"Comment","Faran testing new engine with baffle, leaking oil checking for oil pressure. Keep in mind we now have an oil pressure cutoff which affected the run,"
"Date","Sunday, July 5, 2026"
"Time","10:19 AM"
"Sample Rate","20"
"Duration","122"
"Segment","Session"
"Beacon Markers","122"
"Segment Times","2:02.000"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Logger Temperature","External Voltage","Steering Angle","RR Shock Pos","FR Shock Pos","FL Shock Pos","RL Shock Pos","Gear Position","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","Brake Bias","ECU RPM","EX TEMP 2","EX TEMP 1","ECU WH SP FL","ECU WH SP RL","ECU WH SP RR","ECU WH SP FR","ECU ECT","ECU EXH T","ECU IAT","ECU FUEL T","ECU OIL P","BRK PRESS F","BRK PRESS R","ECU FUEL P","ECU MAP","ECU THROTTLE","ECU V BATT","EXHAUST LAMBDA","LAUNCH STATE"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","°C","V","deg","mm","mm","mm","mm","gear","g","g","g","deg/s","deg/s","deg/s","%","%","rpm","°C","°C","km/h","km/h","km/h","km/h","°C","°C","°C","°C","bar","bar","bar","bar","bar","%","V","lambda","#"

"47.450","0.2913","13","0.0000","0.0000","-4.3881","42.8297","0.0000","31.5596","12.7000","0.2000","10000.0000","45.39080206","-75.69573486","36.6","13.3","875.0","79","1","79","1","0","-0.26","0.01","-0.98","-0.3","-0.0","-0.4","33.54","268.70","1519","6553.5","230.5","0","0","0","0","29.0","230.5","29.7","30.0","1.92","0.1","-0.0","3.401","0.931","0.00","12.9","2.40","0"
"47.500","0.1565","13","0.0000","0.0000","0.3930","136.9890","0.0000","31.5813","12.7000","0.2000","10000.0000","45.39080205","-75.69573485","36.6","13.3","875.0","79","1","79","1","0","-0.16","0.01","-1.00","-0.4","-0.0","-0.4","34.27","319.51","1528","6553.5","230.5","0","0","0","0","29.0","230.5","29.7","30.0","2.11","0.1","-0.0","3.417","0.922","0.00","12.9","2.43","0"
"47.550","0.1612","13","0.0000","0.0000","-0.7855","153.3876","0.0000","31.5762","12.7000","0.1968","10000.0000","45.39080200","-75.69573478","36.6","13.3","875.0","79","1","79","1","0","-0.07","0.01","-1.01","-0.4","-0.0","-0.5","34.66","261.43","1657","6553.5","230.6","0","0","0","0","29.0","230.6","29.7","30.0","2.25","0.1","-0.0","3.409","0.923","0.00","13.0","2.46","0"
"47.600","0.2443","13","0.0000","0.0000","-5.3162","126.0459","0.0000","31.5561","12.7000","0.1918","10000.0000","45.39080193","-75.69573469","36.6","13.3","875.0","79","1","79","1","0","0.03","0.01","-0.99","-0.4","-0.0","-0.5","34.39","128.57","1528","6553.5","230.5","0","0","0","0","29.4","230.5","29.7","30.0","2.29","0.1","-0.0","3.404","0.935","0.00","13.0","2.44","0"
"47.650","0.2190","13","0.0000","0.0000","-11.4466","100.4866","0.0000","31.5443","12.7000","0.1804","10000.0000","45.39080190","-75.69573465","36.6","13.3","875.0","79","1","79","1","0","0.06","0.02","-0.99","-0.3","-0.0","-0.5","34.13","132.86","1196","6553.5","230.3","0","0","0","0","29.9","230.3","29.7","30.0","2.25","0.1","-0.0","3.419","0.955","0.00","12.9","2.42","0"
"47.700","0.1328","13","0.0000","0.0000","-18.4768","75.9299","0.0000","31.5374","12.7000","0.1654","10000.0000","45.39080190","-75.69573463","36.6","13.3","875.0","79","1","79","1","0","-0.03","0.04","-0.98","-0.3","-0.0","-0.5","33.86","143.57","1350","6553.5","230.4","0","0","0","0","30.0","230.4","29.7","30.0","1.99","0.1","-0.0","3.430","0.945","0.00","12.9","2.41","0"
"47.750","0.1507","13","0.0000","0.0000","-12.7986","2.8972","0.0000","31.5388","12.7000","0.1632","10000.0000","45.39080191","-75.69573467","36.6","13.3","875.0","79","1","79","1","0","-0.13","0.00","-0.99","-0.3","-0.0","-0.5","33.60","150.00","1657","6553.5","230.5","0","0","0","0","30.0","230.5","29.7","30.0","1.90","0.1","-0.0","3.434","0.925","0.00","13.0","2.40","0"
"47.800","0.2271","13","0.0000","0.0000","0.0280","-97.4033","0.0000","31.5449","12.7000","0.1682","10000.0000","45.39080192","-75.69573475","36.6","13.3","875.0","79","1","79","1","0","-0.16","0.01","-0.99","-0.3","-0.0","-0.5","33.33","141.43","1400","6553.5","230.3","0","0","0","0","30.0","230.3","29.7","30.0","2.13","0.1","-0.0","3.417","0.947","0.00","13.0","2.40","0"
"47.850","0.2318","13","0.0000","0.0000","3.8317","-61.3054","0.0000","31.5426","12.7000","0.1700","10000.0000","45.39080192","-75.69573477","36.6","13.3","875.0","79","1","79","1","0","-0.11","0.02","-0.98","-0.3","-0.0","-0.5","33.07","136.65","1203","6553.5","230.0","0","0","0","0","30.0","230.0","29.7","30.0","2.22","0.1","-0.0","3.383","0.963","0.00","12.9","2.39","0"
"47.900","0.1963","13","0.0000","0.0000","2.5601","51.5167","0.0000","31.5356","12.7000","0.1700","10000.0000","45.39080192","-75.69573475","36.6","13.3","875.0","79","1","79","1","0","-0.12","0.01","-0.98","-0.3","-0.0","-0.5","32.80","156.83","1446","6553.5","230.2","0","0","0","0","30.0","230.2","29.7","30.0","1.98","0.1","-0.0","3.403","0.934","0.00","12.9","2.42","0"
"47.950","0.1679","15","0.0000","0.0000","-3.4422","77.9814","0.0000","31.5264","12.7000","0.1732","10000.0000","45.39080190","-75.69573474","36.6","13.3","874.8","79","1","79","1","0","-0.15","-0.01","-0.99","-0.3","-0.0","-0.5","32.53","173.79","1538","6553.5","230.4","0","0","0","0","30.0","230.4","29.7","30.0","1.87","0.1","-0.0","3.441","0.923","0.00","12.9","2.46","0"
"48.000","0.1435","15","0.0000","0.0000","-12.1055","55.8700","0.0000","31.5159","12.7000","0.1782","10000.0000","45.39080186","-75.69573472","36.6","13.3","875.0","79","1","79","1","0","-0.06","0.01","-0.98","-0.3","-0.0","-0.5","32.27","161.69","1364","6553.5","230.4","0","0","0","0","30.0","230.4","29.7","30.0","2.07","0.1","-0.0","3.437","0.943","0.00","12.8","2.44","0"
"48.050","0.2096","15","0.0000","0.0000","-10.9571","63.3186","0.0000","31.5081","12.7000","0.1832","10000.0000","45.39080181","-75.69573468","36.6","13.3","875.0","79","1","79","1","0","0.10","0.00","-0.97","-0.3","0.0","-0.5","32.00","160.00","1343","6553.5","230.4","0","0","0","0","30.0","230.4","29.7","30.0","2.21","0.1","-0.0","3.432","0.938","0.00","12.7","2.42","0"
"48.100","0.3267","15","0.0000","0.0000","-4.2895","87.3945","0.0000","31.5018","12.7000","0.1882","10000.0000","45.39080174","-75.69573461","36.6","13.3","875.0","79","1","79","1","0","0.06","0.02","-0.98","-0.3","0.1","-0.5","31.74","142.76","1442","6553.5","230.4","0","0","0","0","30.0","230.4","29.7","30.0","2.25","0.1","-0.0","3.429","0.912","0.00","12.8","2.44","0"
"48.150","0.3493","15","0.0000","0.0000","0.3218","44.3252","0.0000","31.5069","12.7000","0.1900","10000.0000","45.39080177","-75.69573472","36.6","13.3","875.0","79","1","79","1","0","0.02","0.03","-0.99","-0.3","0.1","-0.5","31.47","122.71","1287","6553.5","230.3","0","0","0","0","30.0","230.3","29.7","30.0","2.20","0.1","-0.0","3.424","0.934","0.00","12.9","2.47","0"
"48.200","0.3186","15","0.0000","0.0000","3.7765","-36.5135","0.0000","31.5184","12.7000","0.1900","10000.0000","45.39080185","-75.69573492","36.6","13.3","875.0","79","1","79","1","0","0.00","0.02","-0.99","-0.3","0.1","-0.5","31.21","114.29","1050","6553.5","230.3","0","0","0","0","30.0","230.3","29.7","30.0","1.98","0.1","-0.0","3.414","0.972","0.00","12.9","2.43","0"
"48.250","0.2291","15","0.0000","0.0000","4.9195","5.0706","0.0000","31.5163","12.7000","0.1900","10000.0000","45.39080182","-75.69573496","36.6","13.3","875.0","79","1","79","1","0","-0.07","0.02","-1.00","-0.3","0.0","-0.5","30.94","202.67","1276","6553.5","230.2","0","0","0","0","30.0","230.2","29.7","30.0","1.90","0.1","-0.0","3.417","0.948","0.00","12.9","2.39","0"
"48.300","0.1065","15","0.0000","0.0000","4.7623","115.5173","0.0000","31.5065","12.7000","0.1900","10000.0000","45.39080172","-75.69573489","36.6","13.3","875.0","79","1","79","1","0","-0.07","0.02","-0.99","-0.3","0.0","-0.5","30.68","266.67","1497","6553.5","230.2","0","0","0","0","30.0","230.2","29.7","30.0","2.12","0.1","-0.0","3.428","0.926","0.00","12.9","2.38","0"
"48.350","0.0682","15","0.0000","0.0000","0.1945","143.5223","0.0000","31.4962","12.7000","0.1836","10000.0000","45.39080166","-75.69573486","36.6","13.3","875.0","79","1","79","1","0","-0.06","0.02","-0.97","-0.2","-0.0","-0.5","30.41","266.67","1577","6553.5","230.1","0","0","0","0","30.0","230.1","29.7","30.0","2.22","0.1","0.0","3.428","0.922","0.00","13.0","2.39","0"
"48.400","0.0772","15","0.0000","0.0000","-6.8543","125.1539","0.0000","31.4857","12.7000","0.1736","10000.0000","45.39080163","-75.69573485","36.6","13.3","875.0","79","1","79","1","0","-0.05","0.01","-0.98","-0.2","-0.0","-0.4","30.14","266.67","1624","6553.5","230.4","0","0","0","0","30.0","230.4","29.7","30.0","2.09","0.1","0.0","3.425","0.918","0.00","13.0","2.42","0"
"48.450","0.0912","15","0.0000","0.0000","-13.7266","50.7083","0.0000","31.4790","12.7000","0.1668","10000.0000","45.39080160","-75.69573488","36.6","13.3","875.2","79","1","79","1","0","0.01","0.01","-0.98","-0.3","0.0","-0.5","29.88","177.45","1475","6553.5","230.8","0","0","0","0","30.0","230.8","29.7","30.0","2.05","0.1","-0.0","3.424","0.912","0.00","12.9","2.46","0"
"48.500","0.1078","15","0.0000","0.0000","-20.4996","-55.2809","0.0000","31.4746","12.7000","0.1618","10000.0000","45.39080158","-75.69573494","36.6","13.3","875.0","79","1","79","1","0","-0.03","0.01","-0.98","-0.3","0.0","-0.5","29.61","83.70","1368","6553.5","230.7","0","0","0","0","30.0","230.7","29.7","30.0","2.20","0.1","-0.0","3.424","0.908","0.00","12.9","2.45","0"
"48.550","0.0937","15","0.0000","0.0000","-3.1939","-43.8608","0.0000","31.4803","12.7000","0.1632","10000.0000","45.39080158","-75.69573493","36.6","13.3","875.0","79","1","79","1","0","-0.18","0.01","-0.98","-0.3","-0.0","-0.5","29.35","107.56","1521","6553.5","230.6","0","0","0","0","30.0","230.6","29.7","30.0","2.31","0.1","-0.0","3.429","0.912","0.00","13.0","2.42","0"
"48.600","0.0622","15","0.0000","0.0000","27.6561","33.6019","0.0000","31.4917","12.7000","0.1682","10000.0000","45.39080161","-75.69573489","36.6","13.3","875.0","79","1","79","1","0","-0.09","0.01","-0.97","-0.3","-0.0","-0.5","29.38","131.42","1620","6553.5","230.6","0","0","0","0","30.0","230.6","29.7","30.0","2.30","0.1","-0.0","3.432","0.917","0.00","12.9","2.41","0"
"48.650","0.1169","15","0.0000","0.0000","26.8149","16.2225","0.0000","31.4930","12.7000","0.1700","10000.0000","45.39080160","-75.69573491","36.6","13.3","875.0","79","1","79","1","0","-0.06","0.01","-0.98","-0.3","-0.0","-0.5","30.00","133.33","1388","6553.5","230.7","0","0","0","0","30.0","230.7","29.7","30.0","2.25","0.1","-0.0","3.426","0.925","0.00","12.8","2.39","0"
"48.700","0.2200","15","0.0000","0.0000","8.1473","-54.5056","0.0000","31.4885","12.7000","0.1700","10000.0000","45.39080158","-75.69573497","36.6","13.3","875.0","79","1","79","1","0","-0.07","0.01","-0.98","-0.3","-0.0","-0.5","30.61","148.33","1210","6553.5","230.7","0","0","0","0","30.0","230.7","29.7","30.0","2.10","0.1","-0.0","3.420","0.931","0.00","12.9","2.37","0"
"48.750","0.1863","15","0.0000","0.0000","14.6927","-105.6723","0.0000","31.4891","12.7000","0.1636","10000.0000","45.39080155","-75.69573501","36.6","13.3","875.3","79","1","79","1","0","-0.06","0.02","-0.98","-0.3","-0.0","-0.5","31.23","142.35","1369","6553.5","230.6","0","0","0","0","30.0","230.6","29.7","30.0","2.02","0.1","-0.0","3.420","0.931","0.00","13.0","2.35","0"
"48.800","0.0758","15","0.0000","0.0000","35.4204","-145.8358","0.0000","31.4925","12.7000","0.1536","10000.0000","45.39080152","-75.69573502","36.6","13.3","875.0","79","1","79","1","0","-0.08","0.02","-0.98","-0.3","-0.0","-0.4","31.84","133.84","1514","6553.5","230.8","0","0","0","0","30.0","230.8","29.7","30.0","2.11","0.1","-0.0","3.421","0.931","0.00","13.0","2.35","0"
"48.850","0.0614","15","0.0000","0.0000","27.9332","-79.5269","0.0000","31.4869","12.7000","0.1533","10000.0000","45.39080149","-75.69573502","36.6","13.3","875.0","79","1","79","1","0","-0.04","0.01","-0.98","-0.3","-0.0","-0.4","32.46","128.57","1569","6553.5","231.1","0","0","0","0","30.0","231.1","29.7","30.0","2.16","0.1","-0.0","3.427","0.930","0.00","12.9","2.35","0"
"48.900","0.1011","15","0.0000","0.0000","4.5750","46.6729","0.0000","31.4761","12.7000","0.1584","10000.0000","45.39080145","-75.69573500","36.6","13.3","875.0","79","1","79","1","0","0.04","0.00","-0.99","-0.3","-0.0","-0.4","33.07","165.21","1597","6553.5","231.2","0","0","0","0","30.0","231.2","29.7","30.0","2.16","0.1","-0.0","3.433","0.931","0.00","12.9","2.41","0"
"48.950","0.1486","13","0.0000","0.0000","-0.3774","67.4162","0.0000","31.4829","12.7000","0.1668","10000.0000","45.39080148","-75.69573496","36.6","13.3","875.5","79","1","79","1","0","-0.10","-0.01","-0.98","-0.2","0.0","-0.5","33.69","213.12","1454","6553.5","231.4","0","0","0","0","30.0","231.4","29.7","30.0","2.17","0.1","-0.0","3.433","0.937","0.00","13.0","2.48","0"
"49.000","0.1997","13","0.0000","0.0000","3.3317","38.5329","0.0000","31.4978","12.7000","0.1768","10000.0000","45.39080154","-75.69573492","36.6","13.3","875.0","79","1","79","1","0","-0.16","-0.00","-0.99","-0.3","0.0","-0.5","34.30","181.88","1350","6553.5","231.4","0","0","0","0","30.0","231.4","29.7","30.0","2.19","0.1","-0.0","3.433","0.941","0.00","13.0","2.49","0"
"49.050","0.1699","13","0.0000","0.0000","5.8984","-14.2586","0.0000","31.5049","12.7000","0.1732","10000.0000","45.39080153","-75.69573491","36.6","13.3","875.3","79","1","79","1","0","-0.10","0.03","-1.00","-0.3","-0.0","-0.5","34.92","150.63","1487","6553.5","231.3","0","0","0","0","30.0","231.3","29.7","30.0","2.22","0.1","-0.0","3.432","0.930","0.00","12.9","2.50","0"
"49.100","0.1022","13","0.0000","0.0000","7.9275","-78.3010","0.0000","31.5083","12.7000","0.1632","10000.0000","45.39080150","-75.69573493","36.6","13.3","875.0","79","1","79","1","0","-0.05","0.04","-1.01","-0.3","-0.0","-0.5","35.53","150.00","1582","6553.5","231.3","0","0","0","0","30.0","231.3","29.7","30.0","2.22","0.1","-0.0","3.431","0.923","0.00","12.9","2.47","0"
"49.150","0.1234","13","0.0000","0.0000","5.4984","-65.1390","0.0000","31.5048","12.7000","0.1702","10000.0000","45.39080153","-75.69573491","36.6","13.3","875.0","79","1","79","1","0","-0.11","0.02","-1.01","-0.3","-0.1","-0.5","36.15","115.50","1416","6553.5","231.2","0","0","0","0","30.0","231.2","29.7","30.0","2.19","0.1","-0.0","3.429","0.941","0.00","12.9","2.44","0"
"49.200","0.1866","13","0.0000","0.0000","0.9715","-15.6455","0.0000","31.4980","12.7000","0.1852","10000.0000","45.39080160","-75.69573488","36.6","13.3","875.0","79","1","79","1","0","-0.13","0.02","-1.01","-0.3","-0.0","-0.5","36.77","130.26","1291","6553.5","231.2","0","0","0","0","30.0","231.2","29.7","30.0","2.08","0.1","-0.0","3.429","0.956","0.00","12.9","2.44","0"
"49.250","0.1884","13","0.0000","0.0000","3.0326","27.5035","0.0000","31.4981","12.7000","0.1798","10000.0000","45.39080160","-75.69573488","36.6","13.3","875.0","79","1","79","1","0","-0.13","0.04","-1.00","-0.3","-0.0","-0.5","37.38","149.57","1383","6553.5","231.1","0","0","0","0","30.0","231.1","29.7","30.0","1.98","0.1","-0.0","3.435","0.953","0.00","13.0","2.43","0"
"49.300","0.1614","13","0.0000","0.0000","8.1939","67.6670","0.0000","31.5015","12.7000","0.1648","10000.0000","45.39080156","-75.69573490","36.6","13.3","875.5","79","1","79","1","0","-0.11","0.04","-1.00","-0.3","0.0","-0.5","38.00","160.00","1448","6553.5","231.2","0","0","0","0","30.0","231.2","29.7","30.0","1.88","0.1","-0.0","3.440","0.946","0.00","13.0","2.41","0"
"49.350","0.1466","13","0.0000","0.0000","15.5492","107.2150","0.0000","31.5079","12.7000","0.1634","10000.0000","45.39080155","-75.69573487","36.6","13.3","874.8","79","1","79","1","0","-0.04","0.03","-0.99","-0.3","0.0","-0.5","38.61","145.54","1463","6553.5","231.4","0","0","0","0","30.0","231.4","29.7","30.0","1.87","0.1","-0.1","3.444","0.934","0.00","13.0","2.38","0"
"49.400","0.1376","13","0.0000","0.0000","23.9370","146.4733","0.0000","31.5158","12.7000","0.1684","10000.0000","45.39080154","-75.69573483","36.6","13.3","875.5","79","1","79","1","0","-0.01","0.02","-0.99","-0.3","0.0","-0.6","39.23","189.18","1534","6553.5","231.5","0","0","0","0","30.0","231.5","29.7","30.0","2.05","0.1","-0.1","3.446","0.926","0.00","13.0","2.43","0"
"49.450","0.1623","13","0.0000","0.0000","19.5347","62.3185","0.0000","31.5128","12.7000","0.1666","10000.0000","45.39080150","-75.69573485","36.6","13.3","875.0","79","1","79","1","0","-0.01","0.02","-1.00","-0.3","0.0","-0.5","39.84","320.94","1649","6553.5","231.6","0","0","0","0","30.0","231.6","29.7","30.0","2.17","0.1","-0.1","3.438","0.924","0.00","13.0","2.48","0"
"49.500","0.2030","13","0.0000","0.0000","9.1135","-79.9131","0.0000","31.5048","12.7000","0.1616","10000.0000","45.39080145","-75.69573491","36.6","13.3","874.5","79","1","79","1","0","-0.03","0.02","-1.00","-0.3","0.0","-0.5","40.46","346.67","1591","6553.5","231.6","0","0","0","0","30.0","231.6","29.7","30.0","2.16","0.1","-0.1","3.431","0.922","0.00","13.0","2.46","0"
"49.550","0.2291","13","0.0000","0.0000","3.6448","-94.8443","0.0000","31.4947","12.7000","0.1736","10000.0000","45.39080146","-75.69573496","36.6","13.3","875.0","79","1","79","1","0","0.01","0.04","-1.00","-0.3","0.0","-0.5","41.07","266.67","1479","6553.5","231.6","0","0","0","0","30.0","231.6","29.7","30.0","2.14","0.1","-0.1","3.429","0.921","0.00","12.9","2.43","0"
"49.600","0.2484","13","0.0000","0.0000","0.5068","-49.8694","0.0000","31.4834","12.7000","0.1936","10000.0000","45.39080149","-75.69573499","36.6","13.4","875.0","79","1","79","1","0","0.01","0.03","-0.99","-0.3","0.1","-0.5","41.69","293.07","1532","6553.5","231.6","0","0","0","0","30.0","231.6","29.7","30.0","2.10","0.1","-0.0","3.428","0.919","0.00","12.9","2.40","0"
"49.650","0.2199","13","0.0000","0.0000","-3.5496","10.5344","0.0000","31.4780","12.7000","0.1932","10000.0000","45.39080148","-75.69573495","36.6","13.4","875.0","79","1","79","1","0","0.02","0.02","-0.98","-0.3","0.1","-0.5","42.16","359.08","1553","6553.5","231.5","0","0","0","0","30.0","231.5","29.7","30.0","2.12","0.1","-0.0","3.430","0.918","0.00","13.0","2.36","0"
"49.700","0.1690","13","0.0000","0.0000","-8.0381","78.1989","0.0000","31.4753","12.7000","0.1832","10000.0000","45.39080144","-75.69573489","36.6","13.4","875.0","79","1","79","1","0","0.04","0.01","-0.99","-0.3","0.1","-0.5","42.36","290.75","1369","6553.5","231.3","0","0","0","0","30.0","231.3","29.7","30.0","2.28","0.1","-0.0","3.433","0.926","0.00","12.9","2.31","0"
"49.750","0.2315","13","0.0000","0.0000","-9.0822","24.5198","0.0000","31.4684","12.7340","0.1800","10000.0000","45.39080140","-75.69573496","36.6","13.4","875.0","79","1","79","1","0","0.04","0.02","-0.99","-0.3","0.1","-0.5","42.56","112.50","1309","6553.5","231.0","0","0","0","0","30.0","231.0","29.7","30.0","2.30","0.1","-0.0","3.443","0.932","0.00","12.8","2.27","0"
"49.800","0.3473","13","0.0000","0.0000","-8.5055","-86.2623","0.0000","31.4596","12.7840","0.1800","10000.0000","45.39080135","-75.69573508","36.6","13.4","875.0","79","1","79","1","0","0.03","0.02","-0.99","-0.3","0.0","-0.6","42.76","134.31","1468","6553.5","231.1","0","0","0","0","30.0","231.1","29.7","30.0","2.04","0.1","-0.0","3.450","0.936","0.00","12.9","2.27","0"
"49.850","0.3271","13","0.0000","0.0000","-7.0282","-131.5716","0.0000","31.4639","12.8000","0.1834","10000.0000","45.39080135","-75.69573513","36.6","13.4","875.0","79","1","79","1","0","-0.00","0.01","-0.99","-0.3","-0.0","-0.6","42.96","191.71","1548","6553.5","231.2","0","0","0","0","30.0","231.2","29.7","30.0","1.94","0.1","-0.0","3.444","0.927","0.00","13.0","2.29","0"
"49.900","0.2429","13","0.0000","0.0000","-5.1269","-146.0702","0.0000","31.4744","12.8000","0.1884","10000.0000","45.39080139","-75.69573515","36.6","13.4","874.5","79","1","79","1","0","-0.04","0.01","-1.01","-0.2","-0.0","-0.6","43.16","197.70","1566","6553.5","231.4","0","0","0","0","30.0","231.4","29.7","30.0","2.20","0.1","-0.0","3.436","0.910","0.00","13.0","2.30","0"
"49.950","0.2325","13","0.0000","0.0000","-6.0040","-138.7246","0.0000","31.4748","12.8000","0.1866","10000.0000","45.39080138","-75.69573519","36.6","13.4","875.0","79","1","79","1","0","-0.06","0.00","-1.00","-0.2","-0.0","-0.6","43.36","151.60","1508","6553.5","231.7","0","0","0","0","30.0","231.7","29.7","30.0","2.34","0.1","-0.0","3.420","0.922","0.00","12.9","2.31","0"
"50.000","0.2568","13","0.0000","0.0000","-8.1886","-121.0995","0.0000","31.4703","12.8000","0.1816","10000.0000","45.39080136","-75.69573525","36.6","13.4","875.0","79","1","79","1","0","0.01","-0.01","-1.00","-0.3","0.0","-0.5","43.56","140.00","1426","6553.5","231.9","0","0","0","0","30.0","231.9","29.7","30.0","2.21","0.1","-0.1","3.408","0.944","0.00","12.9","2.34","0"
"50.050","0.2204","13","0.0000","0.0000","-4.7051","-91.6429","0.0000","31.4779","12.8000","0.1936","10000.0000","45.39080140","-75.69573533","36.6","13.4","875.2","79","1","79","1","0","0.00","-0.01","-0.99","-0.3","0.1","-0.5","43.76","172.94","1429","6553.5","232.1","0","0","0","0","30.0","232.1","29.7","30.0","2.16","0.1","-0.0","3.414","0.930","0.00","12.9","2.37","0"
"50.100","0.1555","13","0.0000","0.0000","1.4455","-56.6185","0.0000","31.4911","12.8000","0.2136","10000.0000","45.39080147","-75.69573540","36.6","13.4","875.0","79","1","79","1","0","0.00","0.00","-0.99","-0.3","0.1","-0.5","43.96","251.37","1447","6553.5","232.1","0","0","0","0","30.0","232.1","29.7","30.0","2.30","0.1","-0.0","3.420","0.917","0.00","12.9","2.36","0"
"50.150","0.1101","13","0.0000","0.0000","-0.0572","-75.8723","0.0000","31.4882","12.8000","0.2064","10000.0000","45.39080147","-75.69573542","36.6","13.4","875.0","79","1","79","1","0","0.06","0.01","-0.98","-0.3","0.1","-0.5","44.16","246.80","1536","6553.5","232.1","0","0","0","0","30.0","232.1","29.7","30.0","2.33","0.1","-0.0","3.426","0.921","0.00","12.9","2.35","0"
"50.200","0.0739","13","0.0000","0.0000","-5.1615","-120.6686","0.0000","31.4777","12.8000","0.1864","10000.0000","45.39080144","-75.69573540","36.6","13.4","875.0","79","1","79","1","0","0.03","0.02","-1.00","-0.2","0.1","-0.5","44.35","160.00","1594","6553.5","232.1","0","0","0","0","30.0","232.1","29.7","30.0","2.15","0.1","-0.0","3.429","0.927","0.00","12.9","2.33","0"
"50.250","0.1965","13","0.0000","0.0000","-4.8980","-30.8301","0.0000","31.4724","12.8000","0.1936","10000.0000","45.39080136","-75.69573537","36.6","13.4","875.0","79","1","79","1","0","-0.00","0.02","-1.00","-0.2","0.0","-0.5","44.55","153.58","1455","6553.5","232.2","0","0","0","0","30.0","232.2","29.8","30.0","2.05","0.1","-0.0","3.431","0.940","0.00","13.0","2.30","0"
"50.300","0.3937","13","0.0000","0.0000","-2.1084","122.3660","0.0000","31.4695","12.8000","0.2136","10000.0000","45.39080126","-75.69573532","36.6","13.4","875.0","79","1","79","1","0","0.02","0.03","-1.00","-0.2","-0.0","-0.5","44.75","136.68","1361","6553.5","232.2","0","0","0","0","30.0","232.2","29.8","30.0","2.13","0.1","-0.0","3.377","0.949","0.00","13.0","2.30","0"
"50.350","0.3872","13","0.0000","0.0000","0.3766","136.8306","0.0000","31.4759","12.8340","0.2064","10000.0000","45.39080129","-75.69573531","36.6","13.4","875.2","79","1","79","1","0","0.02","0.02","-0.99","-0.3","-0.0","-0.5","44.95","139.71","1548","6553.5","232.3","0","0","0","0","30.0","232.3","29.8","30.0","2.19","0.1","-0.0","3.305","0.934","0.00","13.0","2.31","0"
"50.400","0.2848","13","0.0000","0.0000","2.7183","86.0099","0.0000","31.4865","12.8840","0.1864","10000.0000","45.39080138","-75.69573531","36.6","13.4","875.0","79","1","79","1","0","0.03","0.00","-0.97","-0.3","-0.0","-0.5","45.15","189.00","1677","6553.5","232.4","0","0","0","0","30.0","232.4","29.8","30.0","2.24","0.1","-0.0","3.372","0.924","0.00","13.0","2.32","0"
"50.450","0.3704","13","0.0000","0.0000","3.4809","26.4723","0.0000","31.4907","12.9000","0.1936","10000.0000","45.39080149","-75.69573542","36.6","13.4","875.0","79","1","79","1","0","0.06","-0.00","-0.97","-0.3","0.0","-0.5","45.35","235.32","1449","6553.5","232.5","0","0","0","0","30.0","232.5","29.8","30.0","2.26","0.1","-0.0","3.433","0.939","0.00","13.0","2.33","0"
"50.500","0.5445","13","0.0000","0.0000","3.5002","-37.1674","0.0000","31.4918","12.9000","0.2136","10000.0000","45.39080161","-75.69573559","36.6","13.4","875.0","79","1","79","1","0","0.02","0.03","-0.98","-0.3","0.0","-0.5","45.55","255.16","1269","6553.5","232.6","0","0","0","0","30.0","232.6","29.8","30.0","2.18","0.1","-0.0","3.430","0.949","0.00","13.0","2.33","0"
"50.550","0.6965","13","0.0000","0.0000","3.3489","-47.7756","0.0000","31.4935","12.9000","0.2302","10000.0000","45.39080172","-75.69573572","36.6","13.4","875.0","79","1","79","1","0","-0.03","0.03","-0.98","-0.3","0.0","-0.5","45.75","266.67","1388","6553.5","232.7","0","0","0","0","30.0","232.7","29.8","30.0","2.11","0.1","-0.0","3.431","0.938","0.00","12.9","2.32","0"
"50.600","0.8380","13","0.0000","0.0000","3.1172","-33.4278","0.0000","31.4955","12.9000","0.2452","10000.0000","45.39080183","-75.69573583","36.6","13.4","875.5","79","1","79","1","0","0.02","0.01","-0.97","-0.3","0.0","-0.5","45.95","203.67","1483","6553.5","232.9","0","0","0","0","30.0","232.9","29.8","30.0","2.05","0.1","-0.0","3.438","0.929","0.00","12.9","2.30","0"
"50.650","0.9489","13","0.0000","0.0000","2.5296","-32.1169","0.0000","31.4922","12.9340","0.2602","10000.0000","45.39080195","-75.69573597","36.6","13.4","875.3","79","1","79","1","0","0.00","0.02","-0.98","-0.3","0.0","-0.5","46.15","127.05","1434","6553.5","233.2","0","0","0","0","30.0","233.2","29.8","30.0","2.07","0.1","-0.0","3.438","0.931","0.00","13.0","2.27","0"
